name,state_code,latitude,longitude
Carmel-by-the-Sea,CA,36.55524,-121.92329
Carmichael,CA,38.61713,-121.32828
Carpinteria,CA,34.39888,-119.51846
Carson,CA,33.83141,-118.28202
Caruthers,CA,36.54273,-119.8332
Casa Conejo,CA,34.18362,-118.94343
Casa de Oro-Mount Helix,CA,32.76397,-116.96877
Castaic,CA,34.48888,-118.62287
Castro Valley,CA,37.6941,-122.08635
Castroville,CA,36.76579,-121.758
Cathedral City,CA,33.77974,-116.46529
Cayucos,CA,35.44275,-120.89213
Cedar Ridge,CA,38.06576,-120.27686
Central Valley (historical),CA,40.68043,-122.37112
Century City,CA,34.05557,-118.41786
Ceres,CA,37.59493,-120.95771
Cerritos,CA,33.85835,-118.06479
Challenge-Brownsville,CA,39.46447,-121.26338
Channel Islands Beach,CA,34.15806,-119.22316
Charter Oak,CA,34.10306,-117.84589
Chatsworth,CA,34.25723,-118.6012
Cherry Valley,CA,33.97252,-116.97725
Cherryland,CA,37.67938,-122.1033
Chester,CA,40.30627,-121.23191
Chico,CA,39.72849,-121.83748
China Lake Acres,CA,35.64051,-117.76395
Chinatown,CA,37.7966,-122.40858
Chino,CA,34.01223,-117.68894
Chino Hills,CA,33.9938,-117.75888
Chowchilla,CA,37.123,-120.26018
Chualar,CA,36.57052,-121.51855
Chula Vista,CA,32.64005,-117.0842
Citrus,CA,34.11501,-117.89173
Citrus Heights,CA,38.70712,-121.28106
City and County of San Francisco,CA,37.77823,-122.4425
City of Industry,CA,34.01583333,-117.95083333
Claremont,CA,34.09668,-117.71978
Clay,CA,38.33602,-121.15939
Clayton,CA,37.94103,-121.93579
Clear Lake Riviera,CA,38.95406,-122.72082
Clearlake,CA,38.95823,-122.62637
Clearlake Oaks,CA,39.02628,-122.67193
Cloverdale,CA,38.80546,-123.01722
Clovis,CA,36.82523,-119.70292
Coachella,CA,33.6803,-116.17389
Coalinga,CA,36.13968,-120.36015
Coarsegold,CA,37.26217,-119.70098
Cobb,CA,38.82213,-122.72305
Colfax,CA,39.10073,-120.95328
Collierville,CA,38.21464,-121.26884
Colma,CA,37.67688,-122.45969
Colton,CA,34.0739,-117.31365
Columbia,CA,38.03631,-120.40131
Colusa,CA,39.21433,-122.00942
Colusa County,CA,39.17757,-122.23703
Commerce,CA,34.00057,-118.15979
Compton,CA,33.89585,-118.22007
Concord,CA,37.97798,-122.03107
Contra Costa Centre,CA,37.92752,-122.05786
Contra Costa County,CA,37.92342,-121.95121
Cool,CA,38.88722,-121.01472
Copperopolis,CA,37.98104,-120.64187
Corcoran,CA,36.09801,-119.5604
Corning,CA,39.92766,-122.17916
Corona,CA,33.87529,-117.56644
Coronado,CA,32.68589,-117.18309
Corralitos,CA,36.98856,-121.80634
Corte Madera,CA,37.92548,-122.52748
Costa Mesa,CA,33.64113,-117.91867
Cotati,CA,38.32686,-122.70721
Coto De Caza,CA,33.60419,-117.58699
Cottonwood,CA,40.38571,-122.28084
Country Club,CA,37.96881,-121.34078
Covelo,CA,39.79327,-123.24922
Covina,CA,34.09001,-117.89034
Crescent City,CA,41.75595,-124.20175
Crest,CA,32.80727,-116.86808
Crestline,CA,34.24195,-117.2856
Crockett,CA,38.05242,-122.21302
Cudahy,CA,33.96057,-118.18535
Culver City,CA,34.02112,-118.39647
Cupertino,CA,37.323,-122.03218
Cutler,CA,36.52328,-119.28678
Cutten,CA,40.76985,-124.14284
Cypress,CA,33.81696,-118.03729
Daly City,CA,37.70577,-122.46192
Dana Point,CA,33.46697,-117.69811
Danville,CA,37.82159,-121.99996
Davis,CA,38.54491,-121.74052
Day Valley,CA,37.03578,-121.86246
Deer Park,CA,38.68185,-120.82327
Del Aire,CA,33.91613,-118.36952
Del Mar,CA,32.95949,-117.26531
Del Monte Forest,CA,36.58635,-121.94746
Del Norte County,CA,41.74496,-123.95781
Del Rey,CA,36.65912,-119.59374
Del Rey Oaks,CA,36.59329,-121.83495
Del Rio,CA,37.74354,-121.01188
Delano,CA,35.76884,-119.24705
Delhi,CA,37.43216,-120.77854
Denair,CA,37.52632,-120.79687
Descanso,CA,32.85283,-116.61585
Desert Edge,CA,33.92417,-116.44139
Desert Hot Springs,CA,33.96173,-116.50353
Desert Shores,CA,33.4042,-116.03972
Desert View Highlands,CA,34.59082,-118.15257
Diablo,CA,37.83493,-121.95801
Diamond Bar,CA,34.02862,-117.81034
Diamond Springs,CA,38.69463,-120.81494
Dinuba,CA,36.54328,-119.38707
Discovery Bay,CA,37.90854,-121.60023
Dixon,CA,38.44546,-121.8233
Dixon Lane-Meadow Creek,CA,37.38639,-118.41527
Dogtown,CA,38.21381,-121.08855
Dollar Point,CA,39.18796,-120.09991
Dos Palos,CA,36.98606,-120.62657
Downey,CA,33.94001,-118.13257
Downieville,CA,39.55934,-120.82689
Duarte,CA,34.13945,-117.97729
Dublin,CA,37.70215,-121.93579
Dunnigan,CA,38.88518,-121.96969
Dunsmuir,CA,41.20821,-122.27195
Durham,CA,39.64627,-121.79998
Earlimart,CA,35.88412,-119.27233
East Foothills,CA,37.38105,-121.81745
East Hemet,CA,33.74002,-116.93891
East La Mirada,CA,33.92446,-117.98895
East Los Angeles,CA,34.0239,-118.17202
East Oakdale,CA,37.78798,-120.80382
East Palo Alto,CA,37.46883,-122.14108
East Pasadena,CA,34.13814,-118.07384
East Porterville,CA,36.05745,-118.97566
East Quincy,CA,39.93406,-120.89801
East Rancho Dominguez,CA,33.89807,-118.19535
East Richmond Heights,CA,37.94492,-122.31358
East San Gabriel,CA,34.09168,-118.09118
East Sonora,CA,37.9777,-120.3613
Easton,CA,36.65023,-119.7907
Eastvale,CA,33.96358,-117.56418
Echo Park,CA,34.07808,-118.26066
Edwards Air Force Base,CA,34.91637,-117.93535
El Cajon,CA,32.79477,-116.96253
El Centro,CA,32.792,-115.56305
El Cerrito,CA,37.91576,-122.31164
El Cerrito Corona,CA,33.84057,-117.52283
El Dorado County,CA,38.77874,-120.52465
El Dorado Hills,CA,38.68574,-121.08217
El Granada,CA,37.50272,-122.46942
El Monte,CA,34.06862,-118.02757
El Rio,CA,34.23578,-119.16383
El Segundo,CA,33.91918,-118.41647
El Sobrante,CA,37.97715,-122.29525
El Verano,CA,38.29769,-122.49165
Eldridge,CA,38.3488,-122.51081
Elk Grove,CA,38.4088,-121.37162
Elkhorn,CA,36.8244,-121.7405
Elverta,CA,38.71379,-121.46273
Emerald Lake Hills,CA,37.46466,-122.26802
Emeryville,CA,37.83132,-122.28525
Empire,CA,37.63826,-120.90215
Encinitas,CA,33.03699,-117.29198
Encino,CA,34.15917,-118.50119
Escalon,CA,37.79781,-120.99792
Escondido,CA,33.11921,-117.08642
Esparto,CA,38.69213,-122.01719
Eucalyptus Hills,CA,32.87977,-116.94669
Eureka,CA,40.80207,-124.16367
Exeter,CA,36.29606,-119.14205
Fair Oaks,CA,38.64463,-121.27217
Fairbanks Ranch,CA,32.99393,-117.18726
Fairfax,CA,37.98715,-122.58887
Fairfield,CA,38.24936,-122.03997
Fairmead,CA,37.07633,-120.19295
Fairview,CA,37.67854,-122.0458
Fallbrook,CA,33.37642,-117.25115
Farmersville,CA,36.29773,-119.20678
Felton,CA,37.05134,-122.0733
Ferndale,CA,40.57624,-124.26394
Fetters Hot Springs-Agua Caliente,CA,38.3214,-122.48682
Fillmore,CA,34.39916,-118.91815
Firebaugh,CA,36.85884,-120.45601
Florence-Graham,CA,33.96772,-118.24438
Florin,CA,38.49602,-121.40884
Folsom,CA,38.67796,-121.17606
Fontana,CA,34.09223,-117.43505
Foothill Farms,CA,38.67877,-121.35114
Foothill Ranch,CA,33.68641,-117.66088
Ford City,CA,35.15441,-119.45623
Forest Meadows,CA,38.16851,-120.40659
Forest Ranch,CA,39.88211,-121.67275
Foresthill,CA,39.02018,-120.81799
Forestville,CA,38.47352,-122.89027
Fort Bragg,CA,39.44572,-123.80529
Fort Irwin,CA,35.26275,-116.68475
Fortuna,CA,40.59819,-124.15728
Foster City,CA,37.55855,-122.27108
Fountain Valley,CA,33.70918,-117.95367
Fowler,CA,36.63051,-119.67847
Frazier Park,CA,34.82276,-118.94482
Freedom,CA,36.93523,-121.77301
Fremont,CA,37.54827,-121.98857
French Camp,CA,37.88409,-121.27106
Fresno,CA,36.74773,-119.77237
Fresno County,CA,36.75818,-119.64932
Fruitridge Pocket,CA,38.53265,-121.45581
Fullerton,CA,33.87029,-117.92534
Galt,CA,38.25464,-121.29995
Garden Acres,CA,37.96381,-121.22939
Garden Grove,CA,33.77391,-117.94145
Gardena,CA,33.88835,-118.30896
Garnet,CA,33.90196,-116.54557
Georgetown,CA,38.90684,-120.83855
Gerber,CA,40.05627,-122.15027
Gilroy,CA,37.00578,-121.56828
Glen Avon,CA,34.01168,-117.48477
Glendale,CA,34.14251,-118.25508
Glendora,CA,34.13612,-117.86534
Glenn County,CA,39.5984,-122.39221
Gold River,CA,38.62629,-121.24662
Golden Hills,CA,35.14247,-118.49036
Goleta,CA,34.43583,-119.82764
Gonzales,CA,36.50663,-121.44438
Good Hope,CA,33.76474,-117.26698
Goshen,CA,36.35106,-119.42012
Grand Terrace,CA,34.0339,-117.31365
Granite Bay,CA,38.76323,-121.16384
Granite Hills,CA,32.80311,-116.90475
Grass Valley,CA,39.21906,-121.06106
Graton,CA,38.4363,-122.86972
Green Acres,CA,33.73808,-117.07642
Green Valley,CA,38.25297,-122.16219
Greenacres,CA,35.38329,-119.10983
Greenfield,CA,36.3208,-121.24381
Greenville,CA,40.13961,-120.95107
Gridley,CA,39.36378,-121.69358
Grover Beach,CA,35.12164,-120.62128
Guadalupe,CA,34.97164,-120.57184
Guerneville,CA,38.50186,-122.99611
Gustine,CA,37.25772,-120.99882
Hacienda Heights,CA,33.99307,-117.96868
Half Moon Bay,CA,37.46355,-122.42859
Hamilton City,CA,39.74266,-122.01359
Hanford,CA,36.32745,-119.64568
Happy Camp,CA,41.79275,-123.3808
Harbison Canyon,CA,32.82033,-116.83002
Hartley,CA,38.41713,-121.94691
Hawaiian Gardens,CA,33.8314,-118.07284
Hawthorne,CA,33.9164,-118.35257
Hayfork,CA,40.55431,-123.18308
Hayward,CA,37.66882,-122.0808
Healdsburg,CA,38.61047,-122.86916
Heber,CA,32.73089,-115.52972
Hemet,CA,33.74761,-116.97307
Herald,CA,38.29575,-121.24439
Hercules,CA,38.01714,-122.28858
Hermosa Beach,CA,33.86224,-118.39952
Hesperia,CA,34.42639,-117.30088
Hidden Hills,CA,34.16028,-118.65231
Hidden Meadows,CA,33.22531,-117.11253
Hidden Valley Lake,CA,38.80796,-122.55832
Highgrove,CA,34.01585,-117.33338
Highland,CA,34.12834,-117.20865
Highlands-Baywood Park,CA,37.52272,-122.34506
Hillsborough,CA,37.5741,-122.37942
Hilmar-Irwin,CA,37.40454,-120.85042
Hollister,CA,36.85245,-121.4016
Hollywood,CA,34.09834,-118.32674
Holtville,CA,32.81116,-115.38026
Home Garden,CA,36.30328,-119.63624
Home Gardens,CA,33.87807,-117.52088
Homeland,CA,33.74308,-117.1092
Hughson,CA,37.59688,-120.86604
Humboldt County,CA,40.70501,-123.91582
Humboldt Hill,CA,40.72596,-124.18978
Huntington Beach,CA,33.6603,-117.99923
Huntington Park,CA,33.98168,-118.22507
Huron,CA,36.20273,-120.10292
Hydesville,CA,40.54763,-124.09727
Idyllwild,CA,33.74002,-116.71891
Idyllwild-Pine Cove,CA,33.74429,-116.72587
Imperial,CA,32.84755,-115.56944
Imperial Beach,CA,32.58394,-117.11308
Imperial County,CA,33.03951,-115.36532
Indian Wells,CA,33.71791,-116.34311
Indio,CA,33.7207,-116.21677
Inglewood,CA,33.96168,-118.35313
Interlaken,CA,36.95134,-121.73384
Inverness,CA,38.10103,-122.85694
Inyo County,CA,36.51113,-117.41079
Inyokern,CA,35.6469,-117.81257
Ione,CA,38.35269,-120.93272
Irvine,CA,33.66946,-117.82311
Irwindale,CA,34.10695,-117.93534
Isla Vista,CA,34.41333,-119.86097
Ivanhoe,CA,36.38717,-119.21789
Jackson,CA,38.3488,-120.7741
Jamestown,CA,37.95326,-120.4227
Jamul,CA,32.717,-116.87613
Janesville,CA,40.29656,-120.52411
Johnstonville,CA,40.38434,-120.58745
Joshua Tree,CA,34.13473,-116.31307
Julian,CA,33.07866,-116.60196
Jurupa Valley,CA,33.99251,-117.51644
Kelseyville,CA,38.97795,-122.83944
Kennedy,CA,37.92992,-121.25272
Kensington,CA,37.91048,-122.28025
Kentfield,CA,37.95215,-122.5572
Kenwood,CA,38.4138,-122.54609
Kerman,CA,36.72356,-120.05988
Kern County,CA,35.34285,-118.7299
Kernville,CA,35.75467,-118.42536
Kettleman City,CA,36.00829,-119.9618
Keyes,CA,37.5566,-120.91549
King City,CA,36.21274,-121.12603
Kings Beach,CA,39.23768,-120.02658
Kings County,CA,36.07536,-119.8155
Kingsburg,CA,36.51384,-119.55402
Knightsen,CA,37.96881,-121.66801
Koreatown,CA,34.05779,-118.30091
La Cañada Flintridge,CA,34.19917,-118.18785
La Crescenta-Montrose,CA,34.23216,-118.23529
La Habra,CA,33.93196,-117.94617
La Habra Heights,CA,33.96085,-117.95062
La Jolla,CA,32.84727,-117.2742
La Mesa,CA,32.76783,-117.02308
La Mirada,CA,33.91724,-118.01201
La Palma,CA,33.8464,-118.04673
La Presa,CA,32.70811,-116.99725
La Puente,CA,34.02001,-117.94951
La Quinta,CA,33.66336,-116.31001
La Riviera,CA,38.56685,-121.3569
La Selva Beach,CA,36.93662,-121.86468
La Verne,CA,34.10084,-117.76784
Ladera,CA,37.39994,-122.1983
Ladera Heights,CA,33.99418,-118.37535
Ladera Ranch,CA,33.57086,-117.63561
Lafayette,CA,37.88576,-122.11802
Laguna,CA,38.42102,-121.42384
Laguna Beach,CA,33.54225,-117.78311
Laguna Hills,CA,33.61252,-117.71283
Laguna Niguel,CA,33.52253,-117.70755
Laguna Woods,CA,33.6103,-117.72533
Lagunitas-Forest Knolls,CA,38.01793,-122.69124
Lake Arrowhead,CA,34.24834,-117.18921
Lake County,CA,39.09965,-122.75318
Lake Elsinore,CA,33.66808,-117.32726
Lake Forest,CA,33.64697,-117.68922
Lake Isabella,CA,35.61801,-118.47314
Lake Los Angeles,CA,34.61249,-117.82812
Lake Nacimiento,CA,35.7283,-120.87963
Lake of the Pines,CA,39.03962,-121.05661
Lake San Marcos,CA,33.12615,-117.20837
Lake Wildwood,CA,39.23295,-121.20051
Lakeland Village,CA,33.63863,-117.34393
Lakeport,CA,39.04295,-122.91583
Lakeside,CA,32.85727,-116.92225
Lakeview,CA,33.83863,-117.11809
Lakewood,CA,33.85363,-118.13396
Lamont,CA,35.25968,-118.91427
Lancaster,CA,34.69804,-118.13674
Larkfield-Wikiup,CA,38.51342,-122.75094
Larkspur,CA,37.93409,-122.53525
Las Flores,CA,33.58808,-117.62672
Las Lomas,CA,36.86523,-121.73495
Lassen County,CA,40.67359,-120.59433
Lathrop,CA,37.8227,-121.27661
Laton,CA,36.43328,-119.6868
Lawndale,CA,33.88724,-118.35257
Laytonville,CA,39.68821,-123.48279
Le Grand,CA,37.22855,-120.24823
Lebec,CA,34.84164,-118.86482
Lemon Grove,CA,32.74255,-117.03142
Lemoore,CA,36.30078,-119.78291
Lemoore Station,CA,36.26326,-119.90476
Lennox,CA,33.93807,-118.35258
Lenwood,CA,34.87665,-117.10393
Leona Valley,CA,34.61832,-118.28813
Lewiston,CA,40.70737,-122.80752
Lexington Hills,CA,37.16467,-121.97301
Lincoln,CA,38.89156,-121.29301
Lincoln Village,CA,38.0052,-121.32828
Linda,CA,39.12767,-121.5508
Linden,CA,38.02131,-121.08383
Lindsay,CA,36.20301,-119.08816
Littlerock,CA,34.5211,-117.98368
Live Oak,CA,36.98356,-121.98052
Livermore,CA,37.68187,-121.76801
Livingston,CA,37.38688,-120.72353
Lockeford,CA,38.16353,-121.14994
Lodi,CA,38.1302,-121.27245
Loma Linda,CA,34.04835,-117.26115
Loma Rica,CA,39.31183,-121.41774
Lomita,CA,33.79224,-118.31507
Lompico,CA,37.1055,-122.05274
Lompoc,CA,34.63915,-120.45794
London,CA,36.47606,-119.44318
Lone Pine,CA,36.60626,-118.06462
Long Beach,CA,33.76696,-118.18923
Loomis,CA,38.82129,-121.193
Los Alamitos,CA,33.80307,-118.07256
Los Alamos,CA,34.74443,-120.27821
Los Altos,CA,37.38522,-122.11413
Los Altos Hills,CA,37.37966,-122.13746
Los Angeles,CA,34.05223,-118.24368
Los Angeles County,CA,34.19801,-118.26102
Los Banos,CA,37.05828,-120.84992
Los Gatos,CA,37.22661,-121.97468
Los Molinos,CA,40.02127,-122.10027
Los Olivos,CA,34.66776,-120.11487
Los Osos,CA,35.31109,-120.8324
Los Serranos,CA,33.97279,-117.70811
Lost Hills,CA,35.61635,-119.69429
Lower Lake,CA,38.91045,-122.61026
Loyola,CA,37.35133,-122.10052
Lucas Valley-Marinwood,CA,38.04011,-122.5755
Lucerne,CA,36.38078,-119.6643
Lucerne Valley,CA,34.44389,-116.96781
Lynwood,CA,33.93029,-118.21146
Madera,CA,36.96134,-120.06072
Madera Acres,CA,37.01911,-120.06683
Madera County,CA,37.21804,-119.76265
Magalia,CA,39.81211,-121.57831
Malibu,CA,34.02577,-118.7804
Mammoth Lakes,CA,37.64855,-118.97208
Manhattan Beach,CA,33.88474,-118.41091
Manteca,CA,37.79743,-121.21605
March Air Force Base,CA,33.89209,-117.2631
Maricopa,CA,35.05886,-119.40095
Marin City,CA,37.86854,-122.50914
Marin County,CA,38.05518,-122.74886
Marina,CA,36.6844,-121.80217
Marina del Rey,CA,33.98029,-118.45174
Mariposa,CA,37.48494,-119.96628
Mariposa County,CA,37.58152,-119.90552
Martinez,CA,38.01937,-122.13413
Marysville,CA,39.14573,-121.59135
Matheny,CA,36.17066,-119.35158
Maxwell,CA,39.27628,-122.19137
Mayflower Village,CA,34.11501,-118.00979
Maywood,CA,33.98668,-118.18535
McCloud,CA,41.25571,-122.13945
McFarland,CA,35.67801,-119.22927
McKinleyville,CA,40.94652,-124.10062
Mead Valley,CA,33.83335,-117.29615
Meadow Vista,CA,39.00101,-121.02189
Meadowbrook,CA,33.72578,-117.28509
Mecca,CA,33.57219,-116.0782
Meiners Oaks,CA,34.44694,-119.27928
Mendocino County,CA,39.43362,-123.43155
Mendota,CA,36.75356,-120.38156
Menifee,CA,33.72835,-117.14642
Menlo Park,CA,37.45383,-122.18219
Mentone,CA,34.07001,-117.13448
Merced,CA,37.30216,-120.48297
Merced County,CA,37.19186,-120.71767
Mesa Verde,CA,33.60586,-114.73107
Middletown,CA,38.7524,-122.61499
Midpines,CA,37.54438,-119.92045
Midway City,CA,33.74474,-117.98923
Mill Valley,CA,37.90604,-122.54498
Millbrae,CA,37.59855,-122.38719
Milpitas,CA,37.42827,-121.90662
Minkler,CA,36.72384,-119.45818
Mira Mesa,CA,32.9156,-117.14392
Mira Monte,CA,34.43361,-119.28511
Mission Canyon,CA,34.45083,-119.71291
Mission District,CA,37.75993,-122.41914
Mission Hills,CA,34.68609,-120.43683
Mission Viejo,CA,33.60002,-117.672
Modesto,CA,37.6391,-120.99688
Modoc County,CA,41.58985,-120.72497
Mojave,CA,35.05247,-118.17396
Mono County,CA,37.93899,-118.88671
Mono Vista,CA,37.9977,-120.26991
Monrovia,CA,34.14806,-117.99895
Montague,CA,41.7282,-122.5278
Montalvin,CA,37.99548,-122.33275
Montara,CA,37.54216,-122.51609
Montclair,CA,34.07751,-117.68978
Monte Rio,CA,38.46547,-123.00889
Monte Sereno,CA,37.23633,-121.99246
Montebello,CA,34.00946,-118.10535
Montecito,CA,34.43666,-119.63208
Monterey,CA,36.60024,-121.89468
Monterey County,CA,36.23977,-121.3089
Monterey Park,CA,34.06251,-118.12285
Monument Hills,CA,38.66429,-121.87566
Moorpark,CA,34.28556,-118.88204
Morada,CA,38.03853,-121.24578
Moraga,CA,37.83493,-122.12969
Moreno Valley,CA,33.93752,-117.23059
Morgan Hill,CA,37.1305,-121.65439
Morongo Valley,CA,34.04695,-116.58085
Morro Bay,CA,35.36581,-120.8499
Moss Beach,CA,37.52744,-122.51331
Mount Hermon,CA,37.05106,-122.05857
Mount Shasta,CA,41.31024,-122.31225
Mountain House,CA,37.78326,-121.54273
Mountain Ranch,CA,38.22825,-120.54076
Mountain View,CA,37.38605,-122.08385
Mountain View Acres,CA,34.49666,-117.34894
Murphys,CA,38.13762,-120.46105
Murrieta,CA,33.55391,-117.21392
Murrieta Hot Springs,CA,33.56058,-117.15809
Muscoy,CA,34.15418,-117.34421
Myrtletown,CA,40.78874,-124.13034
Napa,CA,38.29714,-122.28553
Napa County,CA,38.50647,-122.33053
National City,CA,32.67811,-117.0992
Needles,CA,34.84806,-114.61413
Nevada City,CA,39.26173,-121.01779
Nevada County,CA,39.30137,-120.76875
Newark,CA,37.52966,-122.04024
Newcastle,CA,38.87407,-121.13328
Newman,CA,37.31383,-121.02076
Newport Beach,CA,33.61891,-117.92895
Nice,CA,39.12323,-122.84833
Niland,CA,33.24004,-115.51888
Nipomo,CA,35.04275,-120.476
Noe Valley,CA,37.75018,-122.43369
Norco,CA,33.93113,-117.54866
North Auburn,CA,38.93129,-121.08189
North Edwards,CA,35.01664,-117.83284
North El Monte,CA,34.10279,-118.02423
North Fair Oaks,CA,37.47438,-122.19663
North Highlands,CA,38.68574,-121.37217
North Hills,CA,34.23639,-118.48472
North Hollywood,CA,34.17223,-118.37897
