name,state_code,latitude,longitude
DeKalb County,MO,39.89318,-94.40471
Dellwood,MO,38.7495,-90.28567
Dent County,MO,37.60663,-91.50788
Des Peres,MO,38.60089,-90.4329
Desloge,MO,37.87088,-90.52735
Dexter,MO,36.79589,-89.95787
Dixon,MO,37.99171,-92.09378
Doniphan,MO,36.62089,-90.82346
Douglas County,MO,36.9326,-92.49881
Duenweg,MO,37.08367,-94.41356
Dunklin County,MO,36.10597,-90.16576
Duquesne,MO,37.07673,-94.45939
East Independence,MO,39.09556,-94.35523
East Prairie,MO,36.77978,-89.38563
Edina,MO,40.16754,-92.17268
El Dorado Springs,MO,37.87698,-94.02133
Eldon,MO,38.34836,-92.58158
Ellisville,MO,38.59255,-90.58707
Elsberry,MO,39.16672,-90.78096
Elvins,MO,37.83672,-90.5329
Eminence,MO,37.1506,-91.35764
Esther,MO,37.85033,-90.49874
Eureka,MO,38.50255,-90.6279
Excelsior Springs,MO,39.33917,-94.22606
Fair Grove,MO,37.38393,-93.1513
Farmington,MO,37.78088,-90.42179
Fayette,MO,39.14587,-92.68379
Fenton,MO,38.51311,-90.43595
Ferguson,MO,38.74422,-90.30539
Festus,MO,38.22061,-90.39595
Flat River,MO,37.85005,-90.51679
Florissant,MO,38.78922,-90.32261
Forsyth,MO,36.68506,-93.1199
Fort Leonard Wood,MO,37.70573,-92.15717
Four Seasons,MO,38.19809,-92.71102
Franklin County,MO,38.41114,-91.07499
Fredericktown,MO,37.55978,-90.29401
Frontenac,MO,38.63561,-90.41512
Fulton,MO,38.84671,-91.94796
Gainesville,MO,36.60312,-92.42822
Galena,MO,36.80534,-93.46658
Gallatin,MO,39.91445,-93.96217
Garden City,MO,38.56112,-94.19133
Gasconade County,MO,38.44087,-91.50793
Gentry County,MO,40.21211,-94.40992
Gerald,MO,38.39977,-91.33071
Gideon,MO,36.45201,-89.91926
Gladstone,MO,39.20389,-94.55468
Glasgow,MO,39.22725,-92.84658
Glasgow Village,MO,38.75366,-90.19844
Glendale,MO,38.59589,-90.37706
Goodman,MO,36.74174,-94.39911
Gower,MO,39.61083,-94.5994
Grain Valley,MO,39.01501,-94.19856
Granby,MO,36.91923,-94.25522
Grandview,MO,38.88584,-94.53301
Grant City,MO,40.48749,-94.41107
Gray Summit,MO,38.48978,-90.8168
Green Park,MO,38.52366,-90.33845
Greene County,MO,37.25805,-93.34199
Greenfield,MO,37.41532,-93.84104
Greenville,MO,37.12727,-90.45011
Greenwood,MO,38.85168,-94.34384
Grundy County,MO,40.11393,-93.56534
Hallsville,MO,39.11699,-92.22074
Hamilton,MO,39.74362,-93.99827
Hanley Hills,MO,38.68588,-90.32373
Hannibal,MO,39.70838,-91.35848
Harrison County,MO,40.35467,-93.99206
Harrisonville,MO,38.65334,-94.34884
Hartville,MO,37.25088,-92.51044
Hayti,MO,36.23368,-89.74953
Hazelwood,MO,38.77144,-90.37095
Henry County,MO,38.38516,-93.79275
Herculaneum,MO,38.26839,-90.38012
Hermann,MO,38.70421,-91.43738
Hermitage,MO,37.94142,-93.31631
Hickory County,MO,37.94079,-93.32072
Higginsville,MO,39.07251,-93.71716
High Ridge,MO,38.45894,-90.53651
Hillsboro,MO,38.23228,-90.5629
Hillsdale,MO,38.68338,-90.284
Holden,MO,38.71418,-93.99133
Hollister,MO,36.62117,-93.21546
Holt County,MO,40.09443,-95.21551
Holts Summit,MO,38.64032,-92.12241
Houston,MO,37.32616,-91.95599
Howard County,MO,39.1425,-92.69627
Howell County,MO,36.77401,-91.88654
Humansville,MO,37.79448,-93.57798
Huntsville,MO,39.44059,-92.54518
Imperial,MO,38.36978,-90.37845
Independence,MO,39.09112,-94.41551
Iron County,MO,37.50426,-90.69003
Ironton,MO,37.59727,-90.62734
Jackson,MO,37.38227,-89.66621
Jackson County,MO,39.0085,-94.34609
Jasper County,MO,37.20355,-94.34061
Jefferson City,MO,38.5767,-92.17352
Jefferson County,MO,38.26107,-90.53769
Jennings,MO,38.71922,-90.26039
Johnson County,MO,38.74409,-93.80637
Joplin,MO,37.08423,-94.51328
Kahoka,MO,40.42032,-91.71961
Kansas City,MO,39.09973,-94.57857
Kearney,MO,39.36778,-94.36217
Kennett,MO,36.23618,-90.05565
Keytesville,MO,39.43447,-92.93825
Kimberling City,MO,36.6334,-93.41685
King City,MO,40.05138,-94.52412
Kingston,MO,39.64417,-94.03855
Kirksville,MO,40.19475,-92.58325
Kirkwood,MO,38.58339,-90.40678
Kissee Mills,MO,36.68367,-93.0499
Knob Noster,MO,38.76668,-93.55855
Knox County,MO,40.12825,-92.14807
La Monte,MO,38.77418,-93.42521
La Plata,MO,40.02337,-92.49158
LaBarque Creek,MO,38.41701,-90.67989
Laclede County,MO,37.65832,-92.59035
Ladue,MO,38.64977,-90.38067
Lafayette County,MO,39.06559,-93.78554
Lake Lotawana,MO,38.92306,-94.24411
Lake Ozark,MO,38.19864,-92.6388
Lake Saint Louis,MO,38.79755,-90.78568
Lake Winnebago,MO,38.8314,-94.35856
Lakeshire,MO,38.53866,-90.33512
Lamar,MO,37.49505,-94.27661
Lancaster,MO,40.52086,-92.52797
Lathrop,MO,39.54834,-94.32995
Lawrence County,MO,37.10635,-93.83294
Lawson,MO,39.43834,-94.20411
Leadwood,MO,37.86727,-90.59318
Lebanon,MO,37.6806,-92.66379
Lee's Summit,MO,38.91084,-94.38217
Lemay,MO,38.53339,-90.27928
Lewis County,MO,40.0969,-91.72214
Lexington,MO,39.18473,-93.87994
Liberty,MO,39.24611,-94.41912
Licking,MO,37.49949,-91.8571
Lilbourn,MO,36.59228,-89.61536
Lincoln,MO,38.39086,-93.33465
Lincoln County,MO,39.05802,-90.96005
Linn,MO,38.48587,-91.85045
Linn County,MO,39.87021,-93.10718
Linneus,MO,39.87863,-93.18882
Livingston County,MO,39.78211,-93.54828
Lone Jack,MO,38.87084,-94.17383
Louisiana,MO,39.44894,-91.05153
Macon,MO,39.74226,-92.47269
Macon County,MO,39.8308,-92.56461
Madison County,MO,37.4781,-90.34503
Malden,MO,36.557,-89.96648
Manchester,MO,38.597,-90.50929
Mansfield,MO,37.10672,-92.58072
Maplewood,MO,38.61255,-90.32456
Marble Hill,MO,37.30589,-89.97038
Marceline,MO,39.71197,-92.94825
Maries County,MO,38.16163,-91.92489
Marion County,MO,39.80596,-91.62235
Marionville,MO,37.00311,-93.63742
Marlborough,MO,38.57033,-90.33706
Marshall,MO,39.12308,-93.19687
Marshfield,MO,37.33866,-92.90712
Marthasville,MO,38.62838,-91.05764
Maryland Heights,MO,38.71311,-90.42984
Maryville,MO,40.3461,-94.87247
Maysville,MO,39.88917,-94.3619
McDonald County,MO,36.62867,-94.34836
Mehlville,MO,38.50839,-90.32289
Memphis,MO,40.45781,-92.17129
Mercer County,MO,40.42233,-93.56856
Merriam Woods,MO,36.71395,-93.16185
Mexico,MO,39.16976,-91.88295
Milan,MO,40.20224,-93.12521
Miller County,MO,38.21453,-92.42841
Mississippi County,MO,36.8281,-89.29118
Moberly,MO,39.41837,-92.43824
Moline Acres,MO,38.74699,-90.24011
Monett,MO,36.92895,-93.92771
Moniteau County,MO,38.63275,-92.58305
Monroe City,MO,39.65365,-91.73461
Monroe County,MO,39.49546,-92.00074
Montgomery City,MO,38.97754,-91.50488
Montgomery County,MO,38.94149,-91.47021
Monticello,MO,40.11838,-91.71211
Morgan County,MO,38.42374,-92.88598
Moscow Mills,MO,38.94783,-90.91819
Mound City,MO,40.13111,-95.23164
Mount Vernon,MO,37.10367,-93.81854
Mountain Grove,MO,37.13061,-92.26349
Mountain View,MO,36.99533,-91.70376
Murphy,MO,38.49033,-90.48707
Neosho,MO,36.86896,-94.368
Nevada,MO,37.83921,-94.35467
New Franklin,MO,39.01725,-92.73741
New Haven,MO,38.60838,-91.21904
New London,MO,39.58532,-91.40098
New Madrid,MO,36.58645,-89.52785
New Madrid County,MO,36.59465,-89.65183
Newton County,MO,36.90551,-94.33925
Nixa,MO,37.04339,-93.29435
Nodaway County,MO,40.36077,-94.88343
Noel,MO,36.54563,-94.48522
Normandy,MO,38.72088,-90.29734
North Kansas City,MO,39.13,-94.56218
Northwoods,MO,38.70422,-90.28345
O'Fallon,MO,38.81061,-90.69985
Oak Grove,MO,39.00501,-94.12939
Oakland,MO,38.57644,-90.38567
Oakville,MO,38.47005,-90.30456
Odessa,MO,38.99917,-93.95356
Old Jamestown,MO,38.83494,-90.28511
Olivette,MO,38.66533,-90.37595
Oran,MO,37.08505,-89.65536
Oregon,MO,39.98694,-95.14498
Oregon County,MO,36.68672,-91.40329
Oronogo,MO,37.18839,-94.47023
Osage Beach,MO,38.12956,-92.65277
Osage County,MO,38.46037,-91.86184
Osceola,MO,38.0467,-93.70438
Overland,MO,38.70116,-90.36234
Owensville,MO,38.3456,-91.50155
Ozark,MO,37.02089,-93.20602
Ozark County,MO,36.64932,-92.44466
Pacific,MO,38.482,-90.74152
Pagedale,MO,38.68338,-90.30761
Palmyra,MO,39.79421,-91.52321
Paris,MO,39.48087,-92.00128
Park Hills,MO,37.85422,-90.51818
Parkville,MO,39.195,-94.68218
Peculiar,MO,38.71918,-94.45856
Pemiscot County,MO,36.21145,-89.78538
Perry County,MO,37.70714,-89.82441
Perryville,MO,37.72422,-89.86122
Pettis County,MO,38.72829,-93.2851
Pevely,MO,38.28339,-90.39512
Phelps County,MO,37.87713,-91.79236
Piedmont,MO,37.15449,-90.69567
Pierce City,MO,36.9459,-94.00021
Pike County,MO,39.34384,-91.17136
Pine Lawn,MO,38.69588,-90.27511
Pineville,MO,36.59452,-94.3841
Platte City,MO,39.37028,-94.78246
Platte County,MO,39.3805,-94.77359
Plattsburg,MO,39.56555,-94.44801
Pleasant Hill,MO,38.78751,-94.26939
Pleasant Valley,MO,39.21639,-94.48412
Polk County,MO,37.61648,-93.40053
Poplar Bluff,MO,36.757,-90.39289
Portageville,MO,36.42534,-89.69953
Potosi,MO,37.93644,-90.78791
Princeton,MO,40.40084,-93.5805
Pulaski County,MO,37.82463,-92.20766
Purdy,MO,36.81729,-93.92076
Putnam County,MO,40.47891,-93.01613
Ralls County,MO,39.52767,-91.52202
Randolph County,MO,39.44017,-92.49708
Ray County,MO,39.35241,-93.98988
Raymore,MO,38.80195,-94.45273
Raytown,MO,39.00862,-94.46356
Republic,MO,37.12005,-93.48019
Reynolds County,MO,37.36233,-90.96908
Rich Hill,MO,38.09642,-94.36106
Richland,MO,37.85698,-92.40434
Richmond,MO,39.27862,-93.97689
Richmond Heights,MO,38.62866,-90.31956
Ripley County,MO,36.65282,-90.86388
Riverside,MO,39.1775,-94.61301
Riverview,MO,38.74783,-90.2115
Rock Hill,MO,38.60755,-90.37845
Rock Port,MO,40.41111,-95.51693
Rogersville,MO,37.117,-93.05573
Rolla,MO,37.95143,-91.77127
Saint Ann,MO,38.72727,-90.38317
Saint Charles,MO,38.78394,-90.48123
Saint Charles County,MO,38.78192,-90.6749
Saint Clair,MO,38.34533,-90.98097
Saint Clair County,MO,38.03718,-93.77598
Saint Francois County,MO,37.81028,-90.47227
Saint George,MO,38.53672,-90.31484
Saint James,MO,37.99726,-91.61432
Saint John,MO,38.71484,-90.34627
Saint Johns,MO,38.71338,-90.34317
Saint Joseph,MO,39.76861,-94.84663
Saint Louis County,MO,38.64068,-90.44341
Saint Martins,MO,38.5942,-92.33713
Saint Paul,MO,38.86144,-90.74179
Saint Peters,MO,38.80033,-90.62651
Saint Robert,MO,37.8281,-92.17767
Sainte Genevieve,MO,37.98144,-90.04178
Sainte Genevieve County,MO,37.8944,-90.19442
Salem,MO,37.6456,-91.53598
Saline County,MO,39.13684,-93.20185
Salisbury,MO,39.42392,-92.80158
Sappington,MO,38.537,-90.37984
Sarcoxie,MO,37.06923,-94.1166
Savannah,MO,39.94166,-94.83025
Schuyler County,MO,40.47027,-92.52094
Scotland County,MO,40.4526,-92.14705
Scott City,MO,37.21672,-89.52453
Scott County,MO,37.05305,-89.56851
Sedalia,MO,38.70446,-93.22826
Senath,MO,36.13423,-90.15982
Seneca,MO,36.84146,-94.61106
Seymour,MO,37.14644,-92.76878
Shannon County,MO,37.15739,-91.40051
Shelbina,MO,39.69393,-92.04295
Shelby County,MO,39.79778,-92.07662
Shelbyville,MO,39.80587,-92.04156
Shell Knob,MO,36.63229,-93.63436
Shrewsbury,MO,38.59033,-90.33678
Sikeston,MO,36.87672,-89.58786
Slater,MO,39.21808,-93.06909
Smithville,MO,39.38694,-94.58107
Spanish Lake,MO,38.78783,-90.21594
Sparta,MO,37.00116,-93.08157
Springfield,MO,37.21533,-93.29824
St. Louis,MO,38.62727,-90.19789
Stanberry,MO,40.21777,-94.53829
Steele,MO,36.08396,-89.82925
Steelville,MO,37.9681,-91.35487
Stockton,MO,37.69893,-93.79604
Stoddard County,MO,36.85562,-89.94431
Stone County,MO,36.74694,-93.456
Stover,MO,38.44086,-92.99187
Strafford,MO,37.26838,-93.11713
Sugar Creek,MO,39.10973,-94.44467
Sullivan,MO,38.2081,-91.16042
Sullivan County,MO,40.21064,-93.11152
Sunset Hills,MO,38.53894,-90.40734
Sweet Springs,MO,38.96363,-93.41493
Taney County,MO,36.65473,-93.04111
Taos,MO,38.50643,-92.07101
Tarkio,MO,40.44028,-95.37776
Terre du Lac,MO,37.91172,-90.62541
Terre Haute,MO,40.43946,-93.2341
Texas County,MO,37.31731,-91.96505
Thayer,MO,36.52451,-91.5382
Tipton,MO,38.65558,-92.77992
Town and Country,MO,38.61228,-90.46345
Trenton,MO,40.0789,-93.61661
Troy,MO,38.97949,-90.9807
Tuscumbia,MO,38.23309,-92.45852
Union,MO,38.45005,-91.00848
Unionville,MO,40.47696,-93.00326
University City,MO,38.65588,-90.30928
Valley Park,MO,38.54922,-90.49262
Van Buren,MO,36.99561,-91.01457
Vandalia,MO,39.31087,-91.48849
Velda Village,MO,38.69005,-90.29428
Velda Village Hills,MO,38.69061,-90.28734
Vernon County,MO,37.85058,-94.34244
Versailles,MO,38.43141,-92.84103
Vienna,MO,38.18671,-91.94711
Villa Ridge,MO,38.47255,-90.8868
Vinita Park,MO,38.69005,-90.34262
Wardsville,MO,38.48892,-92.17435
Warren County,MO,38.76462,-91.16069
Warrensburg,MO,38.76279,-93.73605
Warrenton,MO,38.81144,-91.14154
Warsaw,MO,38.24308,-93.38187
Warson Woods,MO,38.60727,-90.38345
Washington,MO,38.55811,-91.01209
Washington County,MO,37.96168,-90.87742
Wayne County,MO,37.11264,-90.46143
Waynesville,MO,37.82865,-92.20072
Weatherby Lake,MO,39.23778,-94.69607
Webb City,MO,37.14645,-94.463
Webster County,MO,37.28091,-92.87588
Webster Groves,MO,38.59255,-90.35734
Weldon Spring,MO,38.71339,-90.68929
Wellston,MO,38.67283,-90.29928
Wellsville,MO,39.07198,-91.57016
Wentzville,MO,38.81144,-90.85291
West Plains,MO,36.72812,-91.85237
Weston,MO,39.41111,-94.90163
Whiteman Air Force Base,MO,38.73018,-93.55895
Wildwood,MO,38.58283,-90.6629
Willard,MO,37.30505,-93.42853
Willow Springs,MO,36.99228,-91.96987
Winchester,MO,38.59033,-90.5279
Windsor,MO,38.53224,-93.52215
Winfield,MO,38.99727,-90.73846
Winona,MO,37.00977,-91.32347
Woodson Terrace,MO,38.72505,-90.35845
Worth County,MO,40.47914,-94.4221
Wright City,MO,38.82755,-91.02014
Wright County,MO,37.27014,-92.4687
